timestamp_ms,sm_clock_mhz,mem_clock_mhz,pstate,temp_c,power_w,util_gpu_pct,util_mem_pct,throttle_reasons,proc_cpu_pct,proc_threads,proc_workingset_mb
650314,1507,14001,P0,36,75.04,6,0,0x0000000000000000,0,26,392.1
650994,1575,14001,P0,36,76.12,8,0,0x0000000000000000,0,26,392.1
651714,1530,14001,P0,36,75.77,7,1,0x0000000000000000,0,26,392.1
652399,1477,14001,P0,36,75.87,6,0,0x0000000000000000,0,26,392.1
653080,1582,14001,P0,36,76.57,6,0,0x0000000000000000,0,26,392.1
653724,1695,14001,P0,36,77.31,8,1,0x0000000000000000,0,26,392.1
654418,1635,14001,P0,36,78.35,8,0,0x0000000000000000,0,26,392.1
655380,1545,14001,P0,36,77.74,6,0,0x0000000000000000,0,26,392.1
656078,1560,14001,P0,36,77.12,6,0,0x0000000000000000,0,26,392.1
656772,1552,14001,P0,36,77.44,5,0,0x0000000000000000,0,26,392.1
657467,1567,14001,P0,36,76.89,6,0,0x0000000000000000,0.57,26,390.8
658127,2805,14001,P0,50,407.59,96,28,0x0000000000000004,1.46,26,390.8
658776,2887,14001,P0,47,534.33,98,70,0x0000000000000000,2.78,26,390.8
659447,2887,14001,P0,47,478.15,98,68,0x0000000000000000,2.59,26,390.8
660106,2887,14001,P0,48,464.67,98,68,0x0000000000000000,2.23,26,390.8
660762,2887,14001,P0,48,467.83,99,71,0x0000000000000000,2.48,26,390.8
661428,2887,14001,P0,48,473.43,98,69,0x0000000000000000,1.64,26,390.8
662108,2932,14001,P0,41,366.72,5,0,0x0000000000000000,0.82,26,390.8
662787,2932,14001,P0,40,202.76,6,1,0x0000000000000000,0,26,390.8
663467,2932,14001,P0,40,109.53,5,0,0x0000000000000000,0,26,390.8
664158,1845,14001,P0,39,92.44,7,0,0x0000000000000000,0,26,390.8
664870,1755,14001,P0,38,80.16,5,0,0x0000000000000000,0,26,390.8
665560,1732,14001,P0,38,79.78,7,0,0x0000000000000000,0,26,390.8
666236,1762,14001,P0,38,82.02,7,0,0x0000000000000000,0,26,390.8
666943,1650,14001,P0,38,80.47,5,0,0x0000000000000000,0,26,390.8
667623,1965,14001,P0,38,82.12,8,0,0x0000000000000000,0,26,390.8
668342,2797,14001,P0,49,197.21,97,30,0x0000000000000004,1.15,26,394.2
668996,2812,14001,P0,51,409.33,97,28,0x0000000000000004,0.99,26,394.2
669659,2812,14001,P0,52,565.64,98,28,0x0000000000000004,1.29,26,392.7
670343,2812,14001,P0,53,566.50,97,35,0x0000000000000004,1.52,26,392.7
671032,2812,14001,P0,53,568.52,96,37,0x0000000000000004,1.83,26,392.7
671684,2865,14001,P0,49,539.95,99,68,0x0000000000000000,1.85,26,392.7
672322,2910,14001,P0,47,458.33,99,67,0x0000000000000000,2.69,26,392.7
672997,2895,14001,P0,49,414.87,99,70,0x0000000000000000,3.52,26,392.7
673663,2895,14001,P0,50,455.38,99,70,0x0000000000000000,2.12,26,392.7
674337,2895,14001,P0,50,453.80,99,70,0x0000000000000000,2.92,26,392.7
675005,2895,14001,P0,49,446.46,99,64,0x0000000000000000,1.95,26,392.7
675682,2910,14001,P0,44,373.92,5,0,0x0000000000000000,0.7,26,392.7
676359,2917,14001,P0,43,229.60,6,0,0x0000000000000000,0,26,392.7
677240,2932,14001,P0,42,110.71,7,0,0x0000000000000000,0,26,392.7
677958,1852,14001,P0,41,102.18,5,0,0x0000000000000000,0,26,392.7
678728,1762,14001,P0,41,82.17,5,0,0x0000000000000000,0,26,392.7
679631,1657,14001,P0,41,80.70,6,0,0x0000000000000000,0,26,392.7
680314,1657,14001,P0,41,80.84,6,0,0x0000000000000000,0,26,392.7
680984,1650,14001,P0,41,79.73,7,0,0x0000000000000000,0,26,392.7
681699,1507,14001,P0,40,77.35,5,0,0x0000000000000000,0,26,392.7
682405,1702,14001,P0,40,78.92,7,0,0x0000000000000000,0,26,392.7
683124,1395,14001,P0,40,75.64,4,0,0x0000000000000000,0,26,392.7
683824,1215,14001,P0,40,71.69,4,0,0x0000000000000000,0,26,392.7
684506,2197,14001,P0,40,79.48,8,1,0x0000000000000000,0,26,392.7
685184,1650,14001,P0,40,87.85,4,0,0x0000000000000000,0,26,392.7
685888,1320,14001,P0,40,76.71,2,0,0x0000000000000000,0,26,392.7
686562,1245,14001,P0,40,74.39,4,0,0x0000000000000000,0,26,392.7
687232,1222,14001,P0,40,67.96,5,0,0x0000000000000000,0,26,392.7
687913,1147,14001,P0,39,68.07,3,0,0x0000000000000000,0,26,392.7
688596,1207,14001,P0,39,69.39,2,0,0x0000000000000000,0,26,392.7
689268,1095,14001,P0,39,68.45,3,0,0x0000000000000000,0,26,392.7
689976,1095,14001,P0,39,67.69,3,0,0x0000000000000000,0,26,392.7
690649,1147,14001,P0,39,68.19,3,0,0x0000000000000000,0,26,392.7
691315,1065,14001,P0,39,69.01,3,0,0x0000000000000000,0,26,392.7
692011,1080,14001,P0,39,68.33,4,0,0x0000000000000000,0,26,392.7
692694,1087,14001,P0,39,67.94,4,0,0x0000000000000000,0,26,392.7
693361,1050,14001,P0,39,67.60,4,0,0x0000000000000000,0,26,392.7
694052,990,14001,P0,39,67.45,4,0,0x0000000000000000,0,26,392.7
694706,1027,14001,P0,39,67.46,2,0,0x0000000000000000,0,26,392.7
695392,1050,14001,P0,39,67.71,4,0,0x0000000000000000,0,26,392.7
696072,1072,14001,P0,39,67.10,3,0,0x0000000000000000,0,26,392.7
696789,922,14001,P0,39,66.74,2,0,0x0000000000000000,0,26,392.7
697504,1162,14001,P0,39,68.66,4,0,0x0000000000000000,0,26,392.7
698247,2055,14001,P0,39,82.71,10,1,0x0000000000000000,0,26,392.7
698933,1897,14001,P0,39,88.04,7,0,0x0000000000000000,0,26,392.7
699621,1567,14001,P0,39,77.90,6,0,0x0000000000000000,0,26,392.7
700294,1530,14001,P0,39,76.20,6,0,0x0000000000000000,0,26,392.7
700970,1522,14001,P0,39,75.79,5,0,0x0000000000000000,0,26,392.7
701658,1545,14001,P0,39,76.27,6,0,0x0000000000000000,0,26,392.7
702328,1560,14001,P0,39,76.75,6,0,0x0000000000000000,0,26,392.7
702998,1462,14001,P0,38,75.84,5,0,0x0000000000000000,0,26,392.7
703657,1395,14001,P0,38,74.94,5,0,0x0000000000000000,0,26,392.7
704334,1507,14001,P0,38,75.27,8,0,0x0000000000000000,0,26,392.7
705016,1500,14001,P0,38,75.29,5,0,0x0000000000000000,0,26,392.7
705701,1417,14001,P0,38,75.08,6,0,0x0000000000000000,0,26,392.7
706370,1740,14001,P0,39,78.53,11,1,0x0000000000000000,0,26,392.7
707044,1552,14001,P0,38,79.52,5,0,0x0000000000000000,0,26,392.7
707766,1582,14001,P0,38,77.21,5,0,0x0000000000000000,0,26,392.7
708472,1545,14001,P0,38,76.90,7,0,0x0000000000000000,0,26,392.7
709143,1627,14001,P0,38,76.93,8,0,0x0000000000000000,0,26,392.7
709818,1822,14001,P0,38,79.49,8,1,0x0000000000000000,0,26,392.7
710495,1552,14001,P0,38,78.02,7,0,0x0000000000000000,0,26,392.7
711164,1290,14001,P0,38,73.20,5,0,0x0000000000000000,0,26,392.7
711846,1305,14001,P0,38,69.33,6,1,0x0000000000000000,0,26,392.7
712494,1890,14001,P0,38,76.94,9,0,0x0000000000000000,0,26,392.7
713148,1732,14001,P0,38,78.80,9,0,0x0000000000000000,0,26,392.7
713803,1230,14001,P0,38,73.24,2,0,0x0000000000000000,0,26,392.7
714474,1252,14001,P0,38,71.53,4,0,0x0000000000000000,0,26,392.7
715137,1140,14001,P0,38,66.98,3,0,0x0000000000000000,0,26,392.7
715799,1102,14001,P0,38,67.49,2,0,0x0000000000000000,0,26,392.7
716462,1132,14001,P0,38,67.55,4,0,0x0000000000000000,0,26,392.7
717147,1087,14001,P0,38,67.44,5,0,0x0000000000000000,0,26,392.7
717826,1035,14001,P0,38,67.44,1,0,0x0000000000000000,0,26,392.7
718501,1065,14001,P0,38,67.61,4,0,0x0000000000000000,0,26,392.7
719199,1102,14001,P0,38,68.03,4,0,0x0000000000000000,0,26,392.7
719857,1057,14001,P0,37,67.85,3,0,0x0000000000000000,0,26,392.7
720521,997,14001,P0,37,67.54,3,0,0x0000000000000000,0,26,392.7
721208,1260,14001,P0,38,73.23,2,0,0x0000000000000000,0,26,392.7
721887,1237,14001,P0,37,68.34,2,0,0x0000000000000000,0,26,392.7
722548,1110,14001,P0,37,67.94,2,0,0x0000000000000000,0,26,392.7
723217,1102,14001,P0,37,67.40,3,0,0x0000000000000000,0,26,392.7
723915,1110,14001,P0,37,67.35,3,0,0x0000000000000000,0,26,392.7
724578,1050,14001,P0,37,67.05,2,0,0x0000000000000000,0,26,392.7
725248,1110,14001,P0,37,67.37,3,0,0x0000000000000000,0,26,392.7
725930,1102,14001,P0,37,67.52,3,0,0x0000000000000000,0,26,392.7
726600,1050,14001,P0,37,67.22,2,0,0x0000000000000000,0,26,392.7
727262,997,14001,P0,37,66.46,2,0,0x0000000000000000,0,26,392.7
727933,1087,14001,P0,37,66.92,3,0,0x0000000000000000,0,26,392.7
728616,1155,14001,P0,37,67.67,2,0,0x0000000000000000,0,26,392.7
729295,1042,14001,P0,37,67.68,4,0,0x0000000000000000,0,26,392.7
729968,1717,14001,P0,37,70.15,5,0,0x0000000000000000,0,26,392.7
730658,1192,14001,P0,37,67.34,2,0,0x0000000000000000,0,26,392.7
731335,1155,14001,P0,37,67.99,3,0,0x0000000000000000,0,26,392.7
732004,1102,14001,P0,37,67.42,2,0,0x0000000000000000,0,26,392.7
732672,1575,14001,P0,37,73.47,3,0,0x0000000000000000,0,26,392.7
733354,1245,14001,P0,37,73.31,3,0,0x0000000000000000,0,26,392.7
734020,1252,14001,P0,37,67.76,4,0,0x0000000000000000,0,26,392.7
734709,1080,14001,P0,37,67.96,2,0,0x0000000000000000,0,26,392.7
735373,1117,14001,P0,37,66.72,4,0,0x0000000000000000,0,26,392.7
736035,1087,14001,P0,37,66.87,2,0,0x0000000000000000,0,26,392.7
736706,1110,14001,P0,37,67.70,3,0,0x0000000000000000,0,26,392.7
737371,1042,14001,P0,37,67.28,2,0,0x0000000000000000,0,26,392.7
738047,1080,14001,P0,37,66.87,2,0,0x0000000000000000,0,26,392.7
738709,1095,14001,P0,37,67.66,2,0,0x0000000000000000,0,26,392.7
739379,1065,14001,P0,37,67.03,3,0,0x0000000000000000,0,26,392.7
740071,1080,14001,P0,37,66.76,3,0,0x0000000000000000,0,26,392.7
740753,1200,14001,P0,37,67.80,4,0,0x0000000000000000,0,26,392.7
741418,1177,14001,P0,37,68.96,5,0,0x0000000000000000,0,26,392.7
742100,1087,14001,P0,37,67.94,4,0,0x0000000000000000,0,26,392.7
742763,1050,14001,P0,37,66.92,4,0,0x0000000000000000,0,26,392.7
743446,1117,14001,P0,37,66.57,3,0,0x0000000000000000,0,26,392.7
744113,1462,14001,P0,37,69.46,4,0,0x0000000000000000,0,26,392.7
744784,1477,14001,P0,37,72.17,5,0,0x0000000000000000,0,26,392.7
745450,1140,14001,P0,37,70.18,3,0,0x0000000000000000,0,26,392.7
746119,1132,14001,P0,37,68.67,3,0,0x0000000000000000,0,26,392.7
746803,1140,14001,P0,37,68.48,4,0,0x0000000000000000,0,26,392.7
747473,1275,14001,P0,37,68.58,5,0,0x0000000000000000,0.9,26,392.7
748132,2790,14001,P0,51,473.27,94,36,0x0000000000000004,1.06,26,392.7
748791,2790,14001,P0,52,577.84,96,38,0x0000000000000004,1.55,26,392.7
749456,2835,14001,P0,52,564.27,96,39,0x0000000000000004,0.83,26,393
750106,2812,14001,P0,54,576.55,97,30,0x0000000000000004,1.31,26,393
750772,2827,14001,P0,54,572.83,91,27,0x0000000000000004,1.06,26,393
751443,2820,14001,P0,53,571.22,97,31,0x0000000000000004,1.76,26,393
752088,2820,14001,P0,55,568.61,98,28,0x0000000000000004,1.21,26,393
752760,2827,14001,P0,55,562.44,97,29,0x0000000000000004,1.66,26,393
753423,2820,14001,P0,56,566.71,97,28,0x0000000000000004,1.95,26,393
754098,2910,14001,P0,48,477.15,99,69,0x0000000000000000,3.18,26,393.9
754755,2805,14001,P0,54,457.97,97,37,0x0000000000000004,0.82,26,393
755417,2797,14001,P0,53,538.03,97,35,0x0000000000000004,1.06,26,393
756080,2812,14001,P0,56,573.35,97,32,0x0000000000000004,0.7,26,393
756727,2820,14001,P0,56,577.68,98,26,0x0000000000000004,1.21,26,393
757395,2820,14001,P0,57,575.51,97,30,0x0000000000000004,0.94,26,393
758062,2827,14001,P0,57,574.64,98,29,0x0000000000000004,0.82,26,393
758737,2827,14001,P0,57,572.90,97,28,0x0000000000000004,1.88,26,393
759383,2910,14001,P0,51,521.73,99,73,0x0000000000000000,2.71,26,393
760060,2805,14001,P0,56,453.79,96,37,0x0000000000000004,1.99,26,393.8
760717,2805,14001,P0,58,533.80,98,33,0x0000000000000004,1.29,26,393.8
761367,2797,14001,P0,59,574.95,97,33,0x0000000000000004,0.96,26,393.8
762071,2790,14001,P0,59,577.80,97,26,0x0000000000000004,1.42,26,393.8
762739,2805,14001,P0,60,577.71,98,24,0x0000000000000004,1.76,26,393.8
763437,2812,14001,P0,57,571.97,97,29,0x0000000000000004,0.82,26,393.8
764099,2812,14001,P0,60,566.49,98,26,0x0000000000000004,1.81,26,393.8
764742,2902,14001,P0,53,527.77,99,72,0x0000000000000000,2.3,26,393.8
765422,2902,14001,P0,53,459.29,98,70,0x0000000000000000,3.12,26,393.8
766091,2797,14001,P0,58,524.22,96,35,0x0000000000000004,0.9,26,393.8
766742,2797,14001,P0,59,570.52,96,33,0x0000000000000004,0.96,26,393.8
767403,2797,14001,P0,58,576.67,97,32,0x0000000000000004,1.18,26,393.8
768062,2805,14001,P0,60,573.91,97,30,0x0000000000000004,1.88,26,393.8
768724,2812,14001,P0,61,576.07,99,21,0x0000000000000004,1.2,26,393.8
769400,2812,14001,P0,61,575.78,99,21,0x0000000000000004,1.41,26,393.8
770077,2902,14001,P0,55,538.63,99,71,0x0000000000000000,2.79,26,393.8
770798,2902,14001,P0,54,467.39,99,73,0x0000000000000000,2.29,26,394.5
771472,2850,14001,P0,56,435.34,95,38,0x0000000000000004,1.4,26,394.5
772124,2812,14001,P0,61,576.17,98,28,0x0000000000000004,1.06,26,394.5
772797,2820,14001,P0,62,573.99,97,30,0x0000000000000004,1.78,26,394.5
773509,2805,14001,P0,60,577.05,97,31,0x0000000000000004,1.17,26,394.5
774368,2820,14001,P0,61,562.10,99,22,0x0000000000000004,0.77,26,394.5
775027,2827,14001,P0,62,554.54,97,22,0x0000000000000004,1.09,26,394.5
775705,2827,14001,P0,63,551.87,98,25,0x0000000000000004,2,26,394.5
776372,2902,14001,P0,55,473.83,97,65,0x0000000000000000,2.81,26,394.5
777039,2902,14001,P0,55,416.21,98,70,0x0000000000000000,1.75,26,393
777694,2812,14001,P0,62,535.97,97,33,0x0000000000000004,1.06,26,393
778412,2805,14001,P0,62,567.63,98,27,0x0000000000000004,1.28,26,393
779080,2812,14001,P0,63,568.38,98,27,0x0000000000000004,1.32,26,393
779794,2812,14001,P0,59,564.27,97,30,0x0000000000000000,0.69,26,393
780464,2827,14001,P0,62,552.26,96,29,0x0000000000000004,0.89,26,393
781164,2820,14001,P0,63,567.73,98,21,0x0000000000000004,1.29,26,393
781807,2842,14001,P0,58,541.58,98,63,0x0000000000000000,2.74,26,393
782498,2902,14001,P0,57,473.07,99,72,0x0000000000000000,4.5,26,394.5
783173,2775,14001,P0,62,490.12,97,34,0x0000000000000004,0.92,26,394.5
783840,2790,14001,P0,62,560.89,96,34,0x0000000000000004,0.69,26,394.5
784504,2782,14001,P0,62,572.66,97,33,0x0000000000000004,1.29,26,394.5
785156,2790,14001,P0,62,574.05,96,30,0x0000000000000004,1.44,26,394.5
785818,2790,14001,P0,65,575.73,98,22,0x0000000000000004,1.29,26,394.5
786475,2790,14001,P0,64,574.48,99,21,0x0000000000000004,1.2,26,394.5
787160,2790,14001,P0,64,576.94,99,19,0x0000000000000004,1.54,26,394.1
787899,2782,14001,P0,64,554.50,97,38,0x0000000000000004,0.89,26,394.1
788566,2790,14001,P0,62,573.29,97,34,0x0000000000000004,0.97,26,394.1
789223,2782,14001,P0,65,575.58,98,31,0x0000000000000004,1.3,26,394.1
789882,2805,14001,P0,65,575.69,93,29,0x0000000000000004,1.06,26,394.1
790530,2782,14001,P0,65,576.72,99,23,0x0000000000000004,1.57,26,394.1
791178,2797,14001,P0,65,571.24,96,28,0x0000000000000004,1.81,26,394.1
791869,2797,14001,P0,66,575.46,97,28,0x0000000000000004,2.15,26,394.1
792541,2902,14001,P0,59,531.06,99,71,0x0000000000000000,2.13,26,394.1
793212,2797,14001,P0,62,465.28,97,38,0x0000000000000004,2.06,26,394.6
793870,2775,14001,P0,65,539.60,96,35,0x0000000000000004,0.95,26,394.6
794557,2775,14001,P0,65,577.66,97,29,0x0000000000000004,1.44,26,394.6
795204,2782,14001,P0,63,574.03,97,31,0x0000000000000004,1.03,26,394.6
795854,2790,14001,P0,66,574.54,97,30,0x0000000000000004,1.8,26,394.6
796545,2782,14001,P0,65,576.20,99,23,0x0000000000000004,1.64,26,394.6
797211,2790,14001,P0,66,574.93,99,21,0x0000000000000004,1.01,26,394.6
797905,2902,14001,P0,60,539.56,99,72,0x0000000000000000,2.37,26,394.6
798593,2812,14001,P0,65,460.19,97,38,0x0000000000000004,2.02,26,394.6
799255,2760,14001,P0,62,531.63,97,35,0x0000000000000004,1.38,26,394.6
799921,2775,14001,P0,65,576.19,96,34,0x0000000000000004,1.07,26,394.6
800571,2797,14001,P0,67,575.87,98,24,0x0000000000000004,1.53,26,394.6
801233,2782,14001,P0,64,573.06,97,30,0x0000000000000004,0.84,26,394.6
801892,2790,14001,P0,66,577.75,97,29,0x0000000000000004,1.06,26,394.6
802585,2790,14001,P0,66,575.39,97,28,0x0000000000000004,1.29,26,394.6
803238,2887,14001,P0,61,545.85,99,73,0x0000000000000000,3.68,26,394.6
803941,2902,14001,P0,60,481.99,99,73,0x0000000000000000,2.13,26,394.6
804606,2910,14001,P0,54,251.26,3,0,0x0000000000000000,0,26,394.6
805303,2910,14001,P0,53,117.18,3,0,0x0000000000000000,0,26,394.6
805998,2910,14001,P0,53,115.87,3,0,0x0000000000000000,0.67,26,393.5
806681,2782,14001,P0,61,465.07,79,22,0x0000000000000004,1.91,26,393.5
807349,2872,14001,P0,61,518.17,98,71,0x0000000000000000,2.42,26,393.5
808018,2872,14001,P0,61,502.23,97,72,0x0000000000000000,2.35,26,393.5
808680,2872,14001,P0,62,506.29,98,72,0x0000000000000000,2.7,26,393.5
809365,2872,14001,P0,62,507.04,99,73,0x0000000000000000,2.17,26,393.5
810201,2872,14001,P0,62,509.61,99,72,0x0000000000000000,2.01,26,393.5
810894,2910,14001,P0,53,316.44,2,0,0x0000000000000000,0,26,393.5
811558,2910,14001,P0,53,137.67,2,0,0x0000000000000000,0,26,393.5
812228,1815,14001,P0,51,108.80,4,0,0x0000000000000000,0,26,393.5
812905,1305,14001,P0,51,89.85,2,0,0x0000000000000000,0,26,393.5
813565,1290,14001,P0,50,76.73,3,0,0x0000000000000000,0,26,393.5
814258,1267,14001,P0,50,76.40,4,0,0x0000000000000000,0,26,393.5
814930,1170,14001,P0,50,74.95,3,0,0x0000000000000000,0,26,393.5
815629,1155,14001,P0,49,75.97,4,0,0x0000000000000000,0.23,26,397.5
816287,2730,14001,P0,61,250.33,96,30,0x0000000000000004,1.24,26,397.5
816954,2730,14001,P0,62,462.09,96,36,0x0000000000000004,1.29,26,397.5
817618,2752,14001,P0,63,574.11,96,38,0x0000000000000004,1.77,26,397.5
818289,2767,14001,P0,61,573.49,96,36,0x0000000000000004,0.59,26,397.5
818962,2752,14001,P0,64,574.53,96,37,0x0000000000000004,1.03,26,397.5
819647,2902,14001,P0,58,516.40,99,70,0x0000000000000000,1.18,26,397.5
820314,2887,14001,P0,59,456.76,99,72,0x0000000000000000,2.71,26,397.5
820961,2880,14001,P0,60,458.35,99,73,0x0000000000000000,3.13,26,397.5
821638,2880,14001,P0,60,483.90,99,73,0x0000000000000000,2.6,26,397.5
822319,2880,14001,P0,59,482.68,98,71,0x0000000000000000,2.64,26,397.5
822993,2880,14001,P0,60,481.55,99,72,0x0000000000000000,1.04,26,397.5
823665,2917,14001,P0,52,244.59,3,0,0x0000000000000000,0,26,397.5
824346,2917,14001,P0,52,114.97,2,0,0x0000000000000000,0,26,397.5
825012,2917,14001,P0,51,114.09,3,0,0x0000000000000000,0,26,397.5
825675,1305,14001,P0,50,79.42,4,0,0x0000000000000000,0,26,397.5
826339,1327,14001,P0,49,74.76,4,0,0x0000000000000000,0,26,397.5
827003,1215,14001,P0,49,74.39,4,0,0x0000000000000000,0,26,397.5
827661,1132,14001,P0,49,73.25,3,0,0x0000000000000000,0,26,397.5
828321,1162,14001,P0,48,73.14,3,0,0x0000000000000000,0,26,397.5
828994,1110,14001,P0,48,73.39,3,0,0x0000000000000000,0,26,397.5
829677,1117,14001,P0,48,75.88,4,0,0x0000000000000000,0,26,397.5
830347,1147,14001,P0,48,74.79,3,0,0x0000000000000000,0,26,397.5
831036,1327,14001,P0,48,75.78,4,0,0x0000000000000000,0,26,397.5
831697,1207,14001,P0,47,77.62,4,0,0x0000000000000000,0,26,397.5
832372,1147,14001,P0,47,75.33,3,0,0x0000000000000000,0,26,397.5
833047,1042,14001,P0,47,72.04,3,0,0x0000000000000000,0,26,397.5
833710,997,14001,P0,47,71.76,2,0,0x0000000000000000,0,26,397.5
834375,1177,14001,P0,47,71.21,5,0,0x0000000000000000,0,26,397.5
835040,1057,14001,P0,46,70.75,2,0,0x0000000000000000,0,26,397.5
835700,1005,14001,P0,46,70.46,3,0,0x0000000000000000,0,26,397.5
836380,1125,14001,P0,46,70.79,6,0,0x0000000000000000,0,26,397.5
837057,1072,14001,P0,46,70.80,5,0,0x0000000000000000,0,26,397.5
837756,1072,14001,P0,46,71.07,3,0,0x0000000000000000,0,26,397.5
838425,1215,14001,P0,46,72.23,5,0,0x0000000000000000,0,26,397.5
839095,1125,14001,P0,45,71.08,4,0,0x0000000000000000,0,26,397.5
839762,1005,14001,P0,45,70.77,2,0,0x0000000000000000,0,26,397.5
840439,1132,14001,P0,45,71.06,3,0,0x0000000000000000,0,26,397.5
841097,1207,14001,P0,45,71.59,6,0,0x0000000000000000,0,26,397.5
841784,1065,14001,P0,45,70.96,3,0,0x0000000000000000,0,26,397.5
842445,1095,14001,P0,45,71.04,5,0,0x0000000000000000,0,26,397.5
843110,1072,14001,P0,45,71.46,4,0,0x0000000000000000,0,26,397.5
843796,1087,14001,P0,45,71.31,4,0,0x0000000000000000,0,26,397.5
844463,1095,14001,P0,45,71.57,5,0,0x0000000000000000,0,26,397.5
845135,1102,14001,P0,44,70.91,5,0,0x0000000000000000,0,26,397.5
845817,1080,14001,P0,44,70.05,3,0,0x0000000000000000,0,26,397.5
846489,1087,14001,P0,44,70.58,5,0,0x0000000000000000,0,26,397.5
847154,1245,14001,P0,44,73.01,4,0,0x0000000000000000,0,26,397.5
847826,1117,14001,P0,44,72.37,3,0,0x0000000000000000,0,26,397.5
848561,1155,14001,P0,44,70.74,5,0,0x0000000000000000,0,26,397.5
849257,1102,14001,P0,44,70.15,4,0,0x0000000000000000,0,26,397.5
849934,1125,14001,P0,43,71.08,4,0,0x0000000000000000,0,26,397.5
850611,1132,14001,P0,43,70.10,4,0,0x0000000000000000,0,26,397.5
851291,1162,14001,P0,43,70.86,5,0,0x0000000000000000,0,26,397.5
851972,1132,14001,P0,43,70.98,3,0,0x0000000000000000,0,26,397.5
852624,1050,14001,P0,43,70.84,3,0,0x0000000000000000,0,26,397.5
853288,1102,14001,P0,43,70.90,5,0,0x0000000000000000,0,26,397.5
853984,1080,14001,P0,43,70.11,3,0,0x0000000000000000,0,26,397.5
854653,1065,14001,P0,43,69.88,3,0,0x0000000000000000,0,26,397.5
855335,1140,14001,P0,43,70.21,4,0,0x0000000000000000,0,26,397.5
856002,1095,14001,P0,42,70.19,5,0,0x0000000000000000,0,26,397.5
856669,1057,14001,P0,42,69.53,3,0,0x0000000000000000,0,26,397.5
857344,1162,14001,P0,42,70.21,3,0,0x0000000000000000,0,26,397.5
858032,1117,14001,P0,42,70.84,3,0,0x0000000000000000,0,26,397.5
858702,1140,14001,P0,42,70.26,3,0,0x0000000000000000,0,26,397.5
859350,1125,14001,P0,42,70.37,3,0,0x0000000000000000,0,26,397.5
860071,1057,14001,P0,42,69.95,3,0,0x0000000000000000,0,26,397.5
860729,1072,14001,P0,42,70.15,2,0,0x0000000000000000,0,26,397.5
861409,1185,14001,P0,42,70.62,4,0,0x0000000000000000,0,26,397.5
862096,1102,14001,P0,42,69.42,3,0,0x0000000000000000,0,26,397.5
862769,1087,14001,P0,42,69.66,3,0,0x0000000000000000,0,26,397.5
863440,1072,14001,P0,42,69.57,3,0,0x0000000000000000,0,26,397.5
864107,1072,14001,P0,42,68.98,3,0,0x0000000000000000,0,26,397.5
864771,1095,14001,P0,42,68.62,4,0,0x0000000000000000,0,26,397.5
865443,1035,14001,P0,42,68.72,4,0,0x0000000000000000,0,26,397.5
866156,1020,14001,P0,41,69.16,2,0,0x0000000000000000,0,26,397.5
866813,1170,14001,P0,41,69.52,2,0,0x0000000000000000,0,26,397.5
867518,1185,14001,P0,41,70.26,6,0,0x0000000000000000,0,26,397.5
868175,1590,14001,P0,41,83.35,3,0,0x0000000000000000,0,26,397.5
868870,1237,14001,P0,41,77.07,2,0,0x0000000000000000,0,26,397.5
869543,1162,14001,P0,41,69.20,3,0,0x0000000000000000,0,26,397.5
870204,1110,14001,P0,41,69.13,3,0,0x0000000000000000,0,26,397.5
870868,1200,14001,P0,41,68.59,4,0,0x0000000000000000,0,26,397.5
871531,1065,14001,P0,41,68.75,3,0,0x0000000000000000,0,26,397.5
872196,1020,14001,P0,41,68.83,3,0,0x0000000000000000,0,26,397.5
872867,1057,14001,P0,41,68.34,2,0,0x0000000000000000,0,26,397.5
873571,1087,14001,P0,41,69.10,4,0,0x0000000000000000,0,26,397.5
874257,1552,14001,P0,41,79.85,3,0,0x0000000000000000,0,26,397.5
874928,1942,14001,P0,41,81.81,14,1,0x0000000000000000,0,26,397.5
875596,1620,14001,P0,41,85.35,6,0,0x0000000000000000,0,26,397.5
876246,1627,14001,P0,41,77.51,7,0,0x0000000000000000,0,26,397.5
876928,1620,14001,P0,41,77.23,7,0,0x0000000000000000,0,26,397.5
877592,1507,14001,P0,41,77.34,6,0,0x0000000000000000,0,26,397.5
878273,1560,14001,P0,41,76.85,7,0,0x0000000000000000,0,26,397.5
878945,1492,14001,P0,41,77.55,7,0,0x0000000000000000,0,26,397.5
879667,1470,14001,P0,41,77.40,6,0,0x0000000000000000,0,26,397.5
880330,1567,14001,P0,41,77.36,7,0,0x0000000000000000,0,26,397.5
881021,1530,14001,P0,40,78.00,7,0,0x0000000000000000,0,26,397.5
881690,1537,14001,P0,41,82.18,6,0,0x0000000000000000,0,26,397.5
882359,1507,14001,P0,41,77.23,6,0,0x0000000000000000,0,26,397.5
883041,1507,14001,P0,40,75.61,5,0,0x0000000000000000,0,26,397.5
883702,1515,14001,P0,40,77.92,6,0,0x0000000000000000,0,26,397.5
884387,1560,14001,P0,40,78.07,5,0,0x0000000000000000,0,26,397.5
885065,1485,14001,P0,40,76.64,6,0,0x0000000000000000,0,26,397.5
885736,1440,14001,P0,40,77.01,5,0,0x0000000000000000,0,26,397.5
886407,1410,14001,P0,40,75.89,5,0,0x0000000000000000,0,26,397.5
887134,1462,14001,P0,40,75.88,6,0,0x0000000000000000,0,26,397.5
887813,1380,14001,P0,40,75.72,4,0,0x0000000000000000,0,26,397.5
