timestamp_ms,sm_clock_mhz,mem_clock_mhz,pstate,temp_c,power_w,util_gpu_pct,util_mem_pct,throttle_reasons,proc_cpu_pct,proc_threads,proc_workingset_mb
394,2025,14001,P0,40,84.18,9,1,0x0000000000000000,,29,351.1
1132,1642,14001,P0,39,82.22,6,0,0x0000000000000000,0,29,351.1
1788,1642,14001,P0,40,78.33,6,0,0x0000000000000000,0,29,351.1
2480,1627,14001,P0,39,81.07,6,0,0x0000000000000000,0,29,351.1
3139,1545,14001,P0,39,77.79,5,0,0x0000000000000000,0,29,351.1
3798,1552,14001,P0,39,76.19,7,1,0x0000000000000000,0,29,351.1
4557,1567,14001,P0,39,75.96,7,1,0x0000000000000000,0,29,351.1
5224,1507,14001,P0,39,76.72,7,1,0x0000000000000000,0,29,351.1
5883,1365,14001,P0,39,75.63,5,0,0x0000000000000000,0,29,351.1
6538,1462,14001,P0,39,75.81,6,0,0x0000000000000000,0,29,351.1
7186,1432,14001,P0,39,76.04,5,0,0x0000000000000000,0,29,351.1
7899,1440,14001,P0,39,75.40,5,0,0x0000000000000000,0,29,351.1
8558,1560,14001,P0,39,75.58,5,0,0x0000000000000000,0,29,351.1
9211,1492,14001,P0,39,75.83,5,0,0x0000000000000000,0,29,351.1
9986,1417,14001,P0,39,75.44,5,0,0x0000000000000000,0,29,351.1
10684,1485,14001,P0,39,74.93,5,0,0x0000000000000000,0,29,351.1
11363,1552,14001,P0,39,77.29,7,0,0x0000000000000000,0,29,351.5
12072,1447,14001,P0,39,76.99,5,0,0x0000000000000000,0,29,351.5
12740,1462,14001,P0,39,76.44,6,0,0x0000000000000000,1.01,29,373.1
13394,2790,14001,P0,50,458.60,97,51,0x0000000000000000,2.42,29,373.2
14067,2887,14001,P0,50,526.19,98,71,0x0000000000000000,2.18,29,373.2
14735,2887,14001,P0,50,474.57,99,69,0x0000000000000000,2.48,29,373.2
15401,2887,14001,P0,51,472.52,99,68,0x0000000000000000,2.59,29,373.2
16210,2887,14001,P0,51,473.03,99,70,0x0000000000000000,2.21,29,373.2
16893,2887,14001,P0,47,473.55,99,67,0x0000000000000000,1.05,29,373.2
17568,2917,14001,P0,43,325.94,5,1,0x0000000000000000,0,29,373.2
18235,2925,14001,P0,43,159.62,4,0,0x0000000000000000,0,29,373.2
18923,2452,14001,P0,42,103.89,6,1,0x0000000000000000,0,29,373.2
19604,1792,14001,P0,41,88.67,7,1,0x0000000000000000,0,29,373.2
20272,1695,14001,P0,41,79.34,6,0,0x0000000000000000,0,29,373.2
20941,1597,14001,P0,41,78.16,6,0,0x0000000000000000,0,29,373.2
21613,1665,14001,P0,41,78.52,9,1,0x0000000000000000,0,29,373.2
22298,1492,14001,P0,41,77.88,5,0,0x0000000000000000,0.11,29,377.2
22973,2670,14001,P0,53,244.28,97,31,0x0000000000000004,0.8,29,377.2
23629,2790,14001,P0,53,492.03,95,35,0x0000000000000004,1.08,29,377.2
24297,2797,14001,P0,55,574.12,97,35,0x0000000000000004,0.91,29,377.2
24963,2805,14001,P0,55,570.37,96,35,0x0000000000000004,0.82,29,377.2
25625,2812,14001,P0,57,573.49,98,36,0x0000000000000004,1.19,29,377.2
26305,2805,14001,P0,56,569.81,97,36,0x0000000000000004,2.23,29,377.2
26983,2910,14001,P0,50,445.44,99,69,0x0000000000000000,2.52,29,377.3
27655,2895,14001,P0,52,412.50,99,68,0x0000000000000000,2.39,29,377.3
28342,2895,14001,P0,52,455.73,98,69,0x0000000000000000,2.35,29,377.3
29011,2895,14001,P0,52,457.70,98,70,0x0000000000000000,3.21,29,377.3
29682,2895,14001,P0,53,458.48,99,67,0x0000000000000000,1.72,29,377.3
30350,2910,14001,P0,46,368.15,6,0,0x0000000000000000,0.47,29,377.3
31042,2917,14001,P0,45,212.38,5,1,0x0000000000000000,0,29,377.3
31741,2917,14001,P0,45,112.83,7,1,0x0000000000000000,0,29,377.3
32418,1702,14001,P0,44,96.02,6,1,0x0000000000000000,0,29,377.3
33100,1657,14001,P0,43,79.14,4,0,0x0000000000000000,0,29,377.3
33779,1507,14001,P0,43,78.33,6,0,0x0000000000000000,0,29,377.3
34466,1567,14001,P0,43,78.91,7,1,0x0000000000000000,0,29,377.3
35131,1545,14001,P0,43,79.15,6,1,0x0000000000000000,0,29,377.3
35830,1522,14001,P0,43,79.01,6,0,0x0000000000000000,0,29,377.3
36506,1530,14001,P0,43,76.77,5,0,0x0000000000000000,0,29,377.3
37172,1515,14001,P0,43,76.65,5,0,0x0000000000000000,0,29,377.3
37850,1522,14001,P0,42,78.72,5,0,0x0000000000000000,0,29,377.3
38524,1402,14001,P0,42,77.12,6,1,0x0000000000000000,0,29,377.3
39224,1372,14001,P0,42,75.61,4,0,0x0000000000000000,0,29,377.3
39894,1380,14001,P0,42,77.29,6,0,0x0000000000000000,0,26,377.2
40561,1425,14001,P0,42,76.14,6,1,0x0000000000000000,0,26,377.2
41225,1447,14001,P0,42,76.39,5,0,0x0000000000000000,0,26,377.2
41893,1485,14001,P0,42,77.36,4,0,0x0000000000000000,0,26,377.2
42573,1455,14001,P0,42,77.08,6,0,0x0000000000000000,0,26,377.2
43262,1425,14001,P0,42,76.44,5,0,0x0000000000000000,0,26,377.2
43933,1477,14001,P0,42,77.69,6,0,0x0000000000000000,0,26,377.2
44618,1515,14001,P0,42,77.46,7,1,0x0000000000000000,0,26,377.2
45289,1312,14001,P0,42,76.43,6,0,0x0000000000000000,0,26,377.2
45970,1477,14001,P0,41,76.96,5,0,0x0000000000000000,0,26,377.2
46635,1522,14001,P0,41,77.09,8,1,0x0000000000000000,0,26,377.2
47295,1357,14001,P0,41,76.45,4,0,0x0000000000000000,0,26,377.2
47983,1500,14001,P0,41,78.73,9,1,0x0000000000000000,0,26,377.2
48663,1620,14001,P0,41,78.86,6,0,0x0000000000000000,0,26,377.2
49408,1552,14001,P0,41,75.61,6,1,0x0000000000000000,0,26,377.2
50117,1545,14001,P0,41,77.30,6,1,0x0000000000000000,0,26,377.2
50802,1567,14001,P0,41,78.55,7,1,0x0000000000000000,0,26,377.2
51465,1507,14001,P0,41,76.83,7,1,0x0000000000000000,0,26,377.2
52138,1395,14001,P0,41,76.10,5,0,0x0000000000000000,0,26,377.2
52803,1545,14001,P0,41,75.89,6,0,0x0000000000000000,0,26,377.2
53475,1507,14001,P0,41,76.39,5,0,0x0000000000000000,0,26,377.2
54179,1462,14001,P0,41,76.00,5,0,0x0000000000000000,0,26,377.2
54849,1432,14001,P0,41,76.00,4,0,0x0000000000000000,0,26,377.2
55527,1582,14001,P0,41,76.32,6,0,0x0000000000000000,0,26,377.2
56196,1432,14001,P0,41,76.00,4,0,0x0000000000000000,0,26,377.2
56886,1492,14001,P0,40,77.70,6,0,0x0000000000000000,0,26,377.2
57554,1522,14001,P0,40,77.66,8,1,0x0000000000000000,0,26,377.2
58278,1462,14001,P0,40,77.62,5,0,0x0000000000000000,0,26,377.2
58968,1395,14001,P0,40,77.00,6,0,0x0000000000000000,0,26,377.2
59659,1537,14001,P0,40,76.99,6,1,0x0000000000000000,0,26,377.2
60348,1485,14001,P0,40,76.08,7,1,0x0000000000000000,0,26,377.2
61033,1357,14001,P0,40,75.74,6,1,0x0000000000000000,0,26,377.2
61725,1552,14001,P0,40,75.92,5,0,0x0000000000000000,0,26,377.2
62376,1492,14001,P0,40,75.73,7,1,0x0000000000000000,0,26,377.2
63061,1320,14001,P0,40,75.12,5,0,0x0000000000000000,0,26,377.2
63728,1507,14001,P0,40,75.55,6,1,0x0000000000000000,0,26,377.2
64390,1567,14001,P0,40,76.71,7,0,0x0000000000000000,0,26,377.2
65087,1635,14001,P0,40,79.70,8,1,0x0000000000000000,0,26,377.2
65747,2002,14001,P0,40,83.87,9,1,0x0000000000000000,0,26,377.2
66409,1642,14001,P0,40,76.79,6,0,0x0000000000000000,0,26,377.2
67097,1515,14001,P0,40,76.40,5,0,0x0000000000000000,0,26,377.2
67765,1620,14001,P0,40,76.44,6,0,0x0000000000000000,0,26,377.2
68472,1560,14001,P0,40,76.70,5,0,0x0000000000000000,0,26,377.2
69142,1470,14001,P0,40,76.10,4,0,0x0000000000000000,0,26,377.2
69814,1477,14001,P0,40,76.36,5,0,0x0000000000000000,0,26,377.2
70497,1500,14001,P0,40,76.50,6,0,0x0000000000000000,0,26,377.2
71168,1432,14001,P0,40,75.88,5,0,0x0000000000000000,0,26,377.2
71843,1425,14001,P0,39,75.13,6,0,0x0000000000000000,0,26,377.2
72507,1485,14001,P0,40,74.64,5,0,0x0000000000000000,0,26,377.2
73174,1402,14001,P0,39,74.50,5,0,0x0000000000000000,0,26,377.2
73834,1425,14001,P0,40,75.42,5,0,0x0000000000000000,0,26,377.2
74506,1492,14001,P0,39,75.63,5,0,0x0000000000000000,0,26,377.2
75177,1455,14001,P0,39,75.49,5,0,0x0000000000000000,0,26,377.2
75867,1462,14001,P0,39,76.39,8,1,0x0000000000000000,0,26,377.2
76557,1507,14001,P0,40,76.88,5,0,0x0000000000000000,0,26,377.2
77224,1455,14001,P0,39,76.89,6,0,0x0000000000000000,0,26,377.2
77890,1425,14001,P0,39,75.23,6,1,0x0000000000000000,0,26,377.2
78627,1500,14001,P0,39,75.72,6,0,0x0000000000000000,0,26,377.2
79370,1522,14001,P0,39,77.84,9,1,0x0000000000000000,0,26,377.2
80053,1935,14001,P0,40,84.21,7,1,0x0000000000000000,0,26,377.2
80719,1680,14001,P0,39,83.13,7,0,0x0000000000000000,0,26,377.2
81385,1635,14001,P0,39,76.04,7,0,0x0000000000000000,0,26,377.2
82086,1515,14001,P0,39,75.38,4,0,0x0000000000000000,0,26,377.2
82760,1620,14001,P0,39,75.99,7,0,0x0000000000000000,0,26,377.2
83432,1575,14001,P0,39,80.43,8,1,0x0000000000000000,0,26,377.2
84121,1552,14001,P0,39,78.44,5,0,0x0000000000000000,0,26,377.2
84785,1687,14001,P0,39,77.68,5,0,0x0000000000000000,0,26,377.2
85462,1485,14001,P0,39,74.43,5,0,0x0000000000000000,0,26,377.2
86146,1440,14001,P0,39,74.31,5,0,0x0000000000000000,0,26,377.2
87039,1477,14001,P0,39,74.29,4,0,0x0000000000000000,0,26,377.2
87678,1447,14001,P0,39,74.31,5,0,0x0000000000000000,0,26,377.2
88356,1402,14001,P0,39,74.30,5,0,0x0000000000000000,0,26,377.2
89057,1485,14001,P0,39,74.22,4,0,0x0000000000000000,0,26,377.2
89738,1485,14001,P0,39,74.84,5,0,0x0000000000000000,0,26,377.2
90419,1552,14001,P0,39,75.19,5,0,0x0000000000000000,0,26,377.2
91083,1462,14001,P0,39,75.21,4,0,0x0000000000000000,0,26,377.2
91755,1447,14001,P0,39,74.43,5,0,0x0000000000000000,0,26,377.2
92461,1500,14001,P0,39,75.74,7,0,0x0000000000000000,0,26,377.2
93172,1410,14001,P0,39,75.72,5,0,0x0000000000000000,0,26,377.2
93863,1417,14001,P0,39,75.71,5,0,0x0000000000000000,0,26,377.2
94586,1927,14001,P0,39,78.51,4,0,0x0000000000000000,0,26,377.2
95247,1657,14001,P0,39,80.84,5,0,0x0000000000000000,0,26,377.2
95901,1867,14001,P0,39,81.84,10,1,0x0000000000000000,0,26,377.2
96597,1725,14001,P0,39,83.44,6,0,0x0000000000000000,0,26,377.2
97279,1567,14001,P0,39,79.96,6,0,0x0000000000000000,0,26,377.2
97943,1575,14001,P0,39,77.06,6,0,0x0000000000000000,0,26,377.2
98666,1425,14001,P0,39,75.74,5,0,0x0000000000000000,0,26,377.2
99346,1500,14001,P0,38,74.71,6,0,0x0000000000000000,0,26,377.2
100017,1387,14001,P0,39,74.79,6,0,0x0000000000000000,0,26,377.2
100717,1665,14001,P0,39,76.09,5,0,0x0000000000000000,0,26,377.2
101378,1462,14001,P0,39,75.67,10,2,0x0000000000000000,0.45,26,382.6
102034,2760,14001,P0,50,302.74,97,38,0x0000000000000004,1.44,26,382.6
102749,2805,14001,P0,53,572.77,96,37,0x0000000000000004,1.28,26,382.6
103414,2850,14001,P0,53,545.83,97,36,0x0000000000000004,1.87,26,377.2
104194,2812,14001,P0,51,534.75,97,35,0x0000000000000004,1.76,26,377.2
104880,2820,14001,P0,54,559.28,98,25,0x0000000000000004,1.11,26,377.2
105547,2820,14001,P0,55,556.71,97,31,0x0000000000000004,1.35,26,377.2
106205,2827,14001,P0,56,558.82,97,24,0x0000000000000004,1.06,26,377.2
106880,2827,14001,P0,57,564.95,98,22,0x0000000000000004,1.53,26,377.2
107580,2827,14001,P0,57,565.98,99,21,0x0000000000000004,1.05,26,377.2
108229,2835,14001,P0,52,550.87,99,71,0x0000000000000000,3.41,26,377.4
108889,2910,14001,P0,55,432.63,97,38,0x0000000000000004,2.24,26,377.7
109548,2805,14001,P0,57,511.79,98,35,0x0000000000000004,1.2,26,377.7
110207,2820,14001,P0,57,559.41,98,28,0x0000000000000004,0.82,26,377.7
110875,2820,14001,P0,55,562.02,97,31,0x0000000000000004,1.18,26,377.7
111560,2827,14001,P0,58,563.83,97,30,0x0000000000000004,1.62,26,377.7
112209,2835,14001,P0,58,564.30,98,26,0x0000000000000004,1.07,26,377.7
112878,2835,14001,P0,60,564.42,97,27,0x0000000000000004,1.3,26,377.7
113531,2835,14001,P0,55,558.81,98,51,0x0000000000000000,3.43,26,377.8
114180,2902,14001,P0,52,486.55,99,71,0x0000000000000000,2.17,26,377.8
114889,2835,14001,P0,56,460.67,87,33,0x0000000000000004,0.88,26,378.7
115786,2827,14001,P0,56,478.21,84,30,0x0000000000000004,2.09,26,378.7
116603,2850,14001,P0,54,485.18,83,29,0x0000000000000004,0.93,26,378.7
117285,2820,14001,P0,58,459.76,95,24,0x0000000000000004,1.67,26,378.7
117948,2827,14001,P0,59,565.30,96,29,0x0000000000000004,0.81,26,378.7
118592,2827,14001,P0,60,570.14,97,28,0x0000000000000004,1.57,26,378.7
119244,2835,14001,P0,61,567.57,97,28,0x0000000000000004,0.96,26,378.7
119890,2880,14001,P0,54,514.49,99,69,0x0000000000000000,2.52,26,378.8
120664,2902,14001,P0,54,445.58,99,71,0x0000000000000000,3.26,26,389.1
121318,2902,14001,P0,59,439.28,97,37,0x0000000000000004,1.45,26,389.1
122003,2812,14001,P0,61,561.53,98,34,0x0000000000000004,1.28,26,389.1
122711,2820,14001,P0,61,567.11,98,28,0x0000000000000004,1.38,26,389.1
123395,2820,14001,P0,62,566.95,97,30,0x0000000000000004,1.1,26,389.1
124081,2827,14001,P0,62,567.52,99,22,0x0000000000000004,1.71,26,389.1
124732,2827,14001,P0,62,567.42,99,21,0x0000000000000004,0.58,26,389.1
125404,2827,14001,P0,58,562.63,98,55,0x0000000000000000,1.99,26,389.1
126068,2902,14001,P0,55,489.76,99,70,0x0000000000000000,2.82,26,389.1
126736,2902,14001,P0,55,419.62,99,71,0x0000000000000000,2.23,26,390.7
127598,2805,14001,P0,62,550.25,98,30,0x0000000000000004,1.77,26,390.7
128286,2805,14001,P0,62,562.79,97,32,0x0000000000000004,0.9,26,390.7
128933,2812,14001,P0,63,566.18,97,30,0x0000000000000004,1.65,26,390.7
129606,2820,14001,P0,64,573.75,99,23,0x0000000000000004,1.64,26,390.7
130270,2812,14001,P0,63,571.90,98,23,0x0000000000000004,1.27,26,390.7
130929,2820,14001,P0,64,573.78,99,20,0x0000000000000004,2.16,26,390.7
131592,2842,14001,P0,57,534.31,99,70,0x0000000000000000,2.71,26,390.7
132278,2902,14001,P0,57,450.25,99,71,0x0000000000000000,3.51,26,391.7
132945,2797,14001,P0,63,509.86,97,35,0x0000000000000004,0.9,26,391.7
133623,2797,14001,P0,63,569.73,96,34,0x0000000000000004,1.29,26,391.7
134296,2805,14001,P0,61,565.63,97,32,0x0000000000000000,1.5,26,391.7
134953,2805,14001,P0,63,565.86,97,31,0x0000000000000004,1.29,26,391.7
135640,2812,14001,P0,63,568.58,97,29,0x0000000000000004,1.41,26,391.7
136315,2812,14001,P0,63,570.98,97,29,0x0000000000000004,0.69,26,391.7
136993,2812,14001,P0,65,570.40,98,21,0x0000000000000004,1.38,26,391.7
137720,2902,14001,P0,58,502.59,98,69,0x0000000000000000,1.88,26,391.7
138408,2857,14001,P0,63,457.57,96,37,0x0000000000000004,1.26,26,391.9
139109,2790,14001,P0,64,534.12,97,33,0x0000000000000004,0.57,26,391.9
139806,2805,14001,P0,65,569.12,98,27,0x0000000000000004,1.12,26,391.9
140521,2812,14001,P0,65,565.43,98,24,0x0000000000000004,1.36,26,391.9
141193,2805,14001,P0,63,568.27,97,30,0x0000000000000004,0.66,26,391.9
141895,2812,14001,P0,63,571.32,97,28,0x0000000000000004,1.03,26,391.9
142596,2812,14001,P0,66,567.11,97,28,0x0000000000000004,1.01,26,391.9
143348,2812,14001,P0,60,546.01,99,68,0x0000000000000000,1.86,26,390.4
144125,2790,14001,P0,64,549.96,96,34,0x0000000000000004,0.84,26,390.4
144861,2797,14001,P0,64,570.60,97,33,0x0000000000000004,0.9,26,390.4
145603,2805,14001,P0,65,567.19,98,29,0x0000000000000004,1.18,26,390.4
146275,2805,14001,P0,64,565.86,98,29,0x0000000000000004,0.73,26,390.4
146968,2812,14001,P0,64,569.06,96,29,0x0000000000000004,0.94,26,390.4
147661,2812,14001,P0,67,568.91,99,20,0x0000000000000004,1.57,26,390.4
148370,2842,14001,P0,60,528.84,98,70,0x0000000000000000,1.92,26,390.4
149076,2902,14001,P0,64,432.46,96,38,0x0000000000000004,1.73,26,391.6
149792,2782,14001,P0,64,508.24,95,35,0x0000000000000004,1.13,26,391.6
150516,2797,14001,P0,66,564.86,96,32,0x0000000000000004,0.66,26,391.6
151171,2805,14001,P0,66,568.56,97,31,0x0000000000000004,1.4,26,391.6
151873,2805,14001,P0,66,570.45,98,26,0x0000000000000004,1.04,26,391.6
152584,2805,14001,P0,67,570.22,97,23,0x0000000000000004,1.02,26,391.6
153242,2812,14001,P0,67,569.53,99,21,0x0000000000000004,0.66,26,391.6
153913,2887,14001,P0,60,515.51,99,69,0x0000000000000000,2.81,26,391.6
154580,2902,14001,P0,60,446.51,99,71,0x0000000000000000,2.82,26,391.2
155250,2872,14001,P0,64,459.19,97,37,0x0000000000000004,0.93,26,391.2
155959,2797,14001,P0,67,572.24,97,33,0x0000000000000004,1.29,26,391.2
156708,2805,14001,P0,65,567.83,96,32,0x0000000000000004,1.32,26,391.2
157387,2805,14001,P0,68,574.38,98,23,0x0000000000000004,1.14,26,391.2
158060,2805,14001,P0,68,573.10,98,28,0x0000000000000004,1.41,26,391.2
158724,2805,14001,P0,68,575.91,98,27,0x0000000000000004,0.92,26,391.2
159389,2812,14001,P0,62,559.57,99,69,0x0000000000000000,2.71,26,391.2
160043,2902,14001,P0,61,490.80,99,69,0x0000000000000000,2.89,26,391.2
160732,2902,14001,P0,60,422.37,98,68,0x0000000000000000,1.17,26,391.3
161405,2910,14001,P0,54,157.42,5,0,0x0000000000000000,0,26,391.3
162109,2910,14001,P0,54,119.63,5,0,0x0000000000000000,0,26,391.3
162758,2910,14001,P0,61,150.44,76,25,0x0000000000000004,0.9,26,391.8
163396,2775,14001,P0,62,547.49,99,71,0x0000000000000004,2.6,26,391.8
164069,2857,14001,P0,62,521.11,99,70,0x0000000000000000,2.8,26,391.8
164711,2857,14001,P0,62,496.14,98,68,0x0000000000000000,2.9,26,391.8
165374,2857,14001,P0,62,496.03,99,69,0x0000000000000000,2.7,26,391.8
166038,2857,14001,P0,62,494.76,99,71,0x0000000000000000,2.4,26,391.8
166738,2857,14001,P0,62,493.83,99,70,0x0000000000000000,2.11,26,391.8
167428,2910,14001,P0,54,256.12,5,1,0x0000000000000000,0,26,391.8
168097,2910,14001,P0,53,119.78,5,1,0x0000000000000000,0,26,391.8
168794,2910,14001,P0,53,118.35,6,1,0x0000000000000000,0,26,391.8
169459,1762,14001,P0,52,94.11,5,0,0x0000000000000000,0,26,391.8
170163,1657,14001,P0,51,86.26,5,0,0x0000000000000000,0,26,391.8
170829,1620,14001,P0,51,85.77,5,0,0x0000000000000000,0,26,391.8
171507,1597,14001,P0,51,85.90,5,0,0x0000000000000000,0,26,391.8
172177,1500,14001,P0,50,84.65,5,0,0x0000000000000000,0,26,391.8
172817,1590,14001,P0,50,84.11,5,0,0x0000000000000000,0.36,26,393.2
173487,2752,14001,P0,63,525.42,96,37,0x0000000000000004,1.53,26,393.2
174129,2775,14001,P0,63,574.85,96,36,0x0000000000000004,1.2,26,393.2
174823,2775,14001,P0,63,573.09,97,38,0x0000000000000004,1.29,26,393.2
175482,2790,14001,P0,64,573.37,97,38,0x0000000000000004,1.02,26,393.2
176139,2775,14001,P0,65,574.64,97,35,0x0000000000000004,2.14,26,393.2
176803,2842,14001,P0,59,528.79,99,69,0x0000000000000000,3.13,26,393.2
177452,2880,14001,P0,60,442.07,99,70,0x0000000000000000,3,26,393.2
178113,2880,14001,P0,60,474.45,99,71,0x0000000000000000,3.05,26,393.2
178791,2880,14001,P0,60,473.20,98,69,0x0000000000000000,2.71,26,393.2
179451,2880,14001,P0,60,471.05,99,71,0x0000000000000000,2.3,26,393.2
180121,2880,14001,P0,60,468.00,99,70,0x0000000000000000,1.52,26,393.2
180840,2895,14001,P0,53,358.42,4,0,0x0000000000000000,0,26,393.2
181507,2917,14001,P0,52,117.68,7,1,0x0000000000000000,0,26,393.2
182165,2917,14001,P0,51,113.87,6,0,0x0000000000000000,0,26,393.2
182854,1792,14001,P0,51,98.37,5,0,0x0000000000000000,0,26,393.2
183530,1605,14001,P0,50,83.42,6,0,0x0000000000000000,0,26,393.2
184325,1560,14001,P0,50,83.53,6,0,0x0000000000000000,0,26,393.2
184991,1515,14001,P0,50,83.30,6,1,0x0000000000000000,0,26,393.2
185664,1537,14001,P0,49,81.95,5,0,0x0000000000000000,0,26,393.2
186335,1447,14001,P0,49,81.32,6,1,0x0000000000000000,0,26,393.2
187001,1402,14001,P0,49,80.22,6,1,0x0000000000000000,0,26,393.2
187660,1500,14001,P0,49,80.25,5,0,0x0000000000000000,0,26,393.2
188354,1470,14001,P0,49,80.69,5,0,0x0000000000000000,0,26,393.2
189026,1507,14001,P0,48,81.99,6,0,0x0000000000000000,0,26,393.2
189698,1447,14001,P0,48,80.87,5,0,0x0000000000000000,0,26,393.2
190368,1537,14001,P0,48,81.79,5,0,0x0000000000000000,0,26,393.2
191181,1477,14001,P0,48,81.33,6,1,0x0000000000000000,0,26,393.2
191875,1440,14001,P0,47,80.47,6,0,0x0000000000000000,0,26,393.2
192553,1500,14001,P0,47,80.25,5,0,0x0000000000000000,0,26,393.2
193218,1395,14001,P0,47,79.94,7,1,0x0000000000000000,0,26,393.2
193900,1477,14001,P0,47,79.75,7,1,0x0000000000000000,0,26,393.2
194576,1470,14001,P0,47,79.52,4,0,0x0000000000000000,0,26,393.2
195235,1357,14001,P0,47,78.88,5,0,0x0000000000000000,0,26,393.2
195908,1425,14001,P0,46,79.62,7,1,0x0000000000000000,0,26,393.2
196568,1447,14001,P0,46,79.87,6,0,0x0000000000000000,0,26,393.2
197222,1402,14001,P0,46,79.51,7,1,0x0000000000000000,0,26,393.2
197886,1372,14001,P0,46,79.70,7,1,0x0000000000000000,0,26,393.2
198560,1485,14001,P0,46,79.92,5,0,0x0000000000000000,0,26,393.2
199228,1440,14001,P0,46,80.41,6,0,0x0000000000000000,0,26,393.2
199898,1447,14001,P0,46,79.36,7,1,0x0000000000000000,0,26,393.2
200571,1492,14001,P0,45,79.14,5,0,0x0000000000000000,0,26,393.2
201245,1470,14001,P0,45,79.34,6,0,0x0000000000000000,0,26,393.2
201911,1552,14001,P0,45,80.63,6,0,0x0000000000000000,0,26,393.2
202568,1455,14001,P0,45,79.45,4,0,0x0000000000000000,0,26,393.2
203236,1410,14001,P0,45,78.28,8,1,0x0000000000000000,0,26,393.2
203904,1455,14001,P0,45,78.71,6,0,0x0000000000000000,0,26,393.2
204593,1447,14001,P0,45,78.06,6,0,0x0000000000000000,0,26,393.2
205274,1440,14001,P0,45,78.39,5,0,0x0000000000000000,0,26,393.2
205934,1425,14001,P0,45,78.86,7,0,0x0000000000000000,0,26,393.2
206614,1522,14001,P0,44,78.37,4,0,0x0000000000000000,0,26,393.2
207264,1380,14001,P0,44,77.41,5,0,0x0000000000000000,0,26,393.2
207930,1395,14001,P0,44,77.83,5,0,0x0000000000000000,0,26,393.2
208605,1477,14001,P0,44,78.11,6,0,0x0000000000000000,0,26,393.2
209269,1357,14001,P0,44,77.60,5,0,0x0000000000000000,0,26,393.2
209935,1440,14001,P0,44,77.70,6,0,0x0000000000000000,0,26,393.2
210621,1470,14001,P0,44,78.35,6,0,0x0000000000000000,0,26,393.2
211281,1425,14001,P0,44,77.50,5,0,0x0000000000000000,0,26,393.2
211997,1455,14001,P0,44,78.39,5,0,0x0000000000000000,0,26,393.2
212673,1530,14001,P0,44,79.04,7,0,0x0000000000000000,0,26,393.2
213343,1477,14001,P0,44,78.50,7,0,0x0000000000000000,0,26,393.2
214105,1477,14001,P0,43,78.98,6,0,0x0000000000000000,0,26,393.2
214777,1425,14001,P0,43,79.15,7,0,0x0000000000000000,0,26,393.2
215428,1507,14001,P0,43,78.32,5,0,0x0000000000000000,0,26,393.2
216112,1470,14001,P0,43,77.63,6,0,0x0000000000000000,0,26,393.2
216788,1530,14001,P0,43,77.79,6,0,0x0000000000000000,0,26,393.2
217477,1470,14001,P0,43,77.67,6,0,0x0000000000000000,0,26,393.2
218171,1432,14001,P0,43,78.31,6,0,0x0000000000000000,0,26,393.2
218827,1537,14001,P0,43,78.95,7,0,0x0000000000000000,0,26,393.2
219496,1537,14001,P0,43,77.83,8,1,0x0000000000000000,0,26,393.2
220168,1432,14001,P0,43,77.54,6,0,0x0000000000000000,0,26,393.2
220846,1440,14001,P0,43,77.04,7,1,0x0000000000000000,0,26,393.2
221592,1492,14001,P0,43,77.59,6,0,0x0000000000000000,0,26,393.2
222287,1477,14001,P0,43,77.81,6,0,0x0000000000000000,0,26,393.2
222963,1650,14001,P0,43,79.78,6,0,0x0000000000000000,0,26,393.2
223654,1560,14001,P0,42,80.13,7,0,0x0000000000000000,0,26,393.2
224307,1485,14001,P0,42,78.36,5,0,0x0000000000000000,0,26,393.2
224984,1395,14001,P0,42,77.48,6,0,0x0000000000000000,0,26,393.2
225649,1485,14001,P0,42,77.03,6,0,0x0000000000000000,0,26,393.2
226305,1417,14001,P0,42,77.02,7,1,0x0000000000000000,0,26,393.2
226997,1395,14001,P0,42,77.06,5,0,0x0000000000000000,0,26,393.2
227689,1507,14001,P0,42,76.94,7,1,0x0000000000000000,0,26,393.2
228389,1845,14001,P0,42,81.39,9,0,0x0000000000000000,0,26,393.2
229080,1860,14001,P0,42,85.46,8,0,0x0000000000000000,0,26,393.2
229757,1612,14001,P0,42,81.85,5,0,0x0000000000000000,0,26,393.2
230452,1507,14001,P0,42,76.93,5,0,0x0000000000000000,0,26,393.2
231164,1492,14001,P0,42,76.28,5,0,0x0000000000000000,0,26,393.2
231831,1552,14001,P0,42,76.41,6,0,0x0000000000000000,0,26,393.2
232520,1545,14001,P0,42,77.38,7,0,0x0000000000000000,0,26,393.2
233183,1470,14001,P0,42,76.97,5,0,0x0000000000000000,0,26,393.2
233864,1605,14001,P0,42,78.25,5,0,0x0000000000000000,0,26,393.2
234554,1837,14001,P0,42,81.24,8,1,0x0000000000000000,0,26,393.2
235238,1732,14001,P0,41,81.89,4,0,0x0000000000000000,0,26,393.2
235915,1950,14001,P0,42,83.86,10,1,0x0000000000000000,0,26,393.2
236613,1770,14001,P0,41,85.29,5,0,0x0000000000000000,0,26,393.2
237279,1642,14001,P0,41,78.36,5,0,0x0000000000000000,0,26,393.2
237941,1612,14001,P0,41,77.64,7,0,0x0000000000000000,0,26,393.2
238607,1627,14001,P0,41,78.38,6,0,0x0000000000000000,0,26,393.2
